key,stand,significant,factor,date
temp=60-70 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.0121224786795076,2026-08-20
temp=<60 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),-0.0182868299333107,2026-08-20
temp=70-80 wind=Out speed=15+mph,R,no (CI overlaps baseline),-0.0222616280920346,2026-08-20
temp=90+ wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.0350577461282946,2026-08-20
temp=70-80 wind=Out speed=5-10mph,R,no (CI overlaps baseline),-0.03557886281955,2026-08-20
temp=<60 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),-0.0391626850036175,2026-08-20
temp=60-70 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.0429366419979226,2026-08-20
temp=80-90 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.0537980537862529,2026-08-20
temp=70-80 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.0655333488549988,2026-08-20
temp=<60 wind=Out speed=10-15mph,R,no (CI overlaps baseline),-0.0664371751401891,2026-08-20
temp=70-80 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.0782904913459332,2026-08-20
temp=<60 wind=Cross speed=15+mph,R,no (CI overlaps baseline),-0.0889254590428801,2026-08-20
temp=60-70 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.089937318159733,2026-08-20
temp=60-70 wind=Calm speed=10-15mph,R,no (CI overlaps baseline),-0.0912150872118754,2026-08-20
temp=80-90 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.0950425282796449,2026-08-20
temp=<60 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),-0.101378702246957,2026-08-20
temp=70-80 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.1071401470698785,2026-08-20
temp=<60 wind=In speed=10-15mph,R,no (CI overlaps baseline),-0.1078478843833804,2026-08-20
temp=<60 wind=Varies speed=15+mph,R,no (CI overlaps baseline),-0.1083714444651404,2026-08-20
temp=70-80 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),-0.1262156261871105,2026-08-20
temp=60-70 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.1303544159709777,2026-08-20
temp=<60 wind=Out speed=15+mph,R,no (CI overlaps baseline),-0.1337730890700778,2026-08-20
temp=<60 wind=Out speed=5-10mph,R,no (CI overlaps baseline),-0.1456414911043367,2026-08-20
temp=70-80 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.1511320987425491,2026-08-20
temp=70-80 wind=Calm speed=10-15mph,R,no (CI overlaps baseline),-0.1523278649883795,2026-08-20
temp=60-70 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.1684113638273509,2026-08-20
temp=<60 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.1723300660859218,2026-08-20
temp=<60 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.1836933453249293,2026-08-20
temp=70-80 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.1889500545956899,2026-08-20
temp=80-90 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.2037770782236916,2026-08-20
temp=<60 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.2093843181856978,2026-08-20
temp=70-80 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.2245496042471212,2026-08-20
temp=<60 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),-0.2263662933924154,2026-08-20
temp=<60 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.2485422581705746,2026-08-20
temp=60-70 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.2686774045473407,2026-08-20
temp=<60 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.2821877894862481,2026-08-20
temp=70-80 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.318294672360215,2026-08-20
temp=<60 wind=Calm speed=0-5mph,R,yes,-0.3971442013986819,2026-08-20
temp=80-90 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.3130260249917735,2026-08-22
temp=80-90 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.2978399317117945,2026-08-22
temp=80-90 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.2941167317323616,2026-08-22
temp=80-90 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.2709503976487173,2026-08-22
temp=80-90 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.2562237283458803,2026-08-22
temp=90+ wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1984841476426297,2026-08-22
temp=60-70 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.191053584101299,2026-08-22
temp=70-80 wind=Out speed=5-10mph,L,no (CI overlaps baseline),0.1876763002098407,2026-08-22
temp=90+ wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.1845529478156713,2026-08-22
temp=60-70 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.1772042515560155,2026-08-22
temp=70-80 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),0.1738641958901758,2026-08-22
temp=60-70 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.173809051932414,2026-08-22
temp=80-90 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.1716447642718115,2026-08-22
temp=70-80 wind=Calm speed=5-10mph,L,no (CI overlaps baseline),0.1704781301694375,2026-08-22
temp=90+ wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1598894285825907,2026-08-22
temp=80-90 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.1580095355106752,2026-08-22
temp=80-90 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.1546668654412131,2026-08-22
temp=60-70 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1526859275484922,2026-08-22
temp=80-90 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.1504087234424131,2026-08-22
temp=70-80 wind=Out speed=10-15mph,L,no (CI overlaps baseline),0.1494118967113191,2026-08-22
temp=90+ wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1463840619580247,2026-08-22
temp=60-70 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1392602079030427,2026-08-22
temp=80-90 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.1370081931286459,2026-08-22
temp=70-80 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),0.1360223944700915,2026-08-22
temp=60-70 wind=Calm speed=10-15mph,L,no (CI overlaps baseline),0.1359689387786133,2026-08-22
temp=70-80 wind=Calm speed=10-15mph,L,no (CI overlaps baseline),0.1327400107873344,2026-08-22
temp=80-90 wind=In speed=5-10mph,L,no (CI overlaps baseline),0.0784196492360405,2026-08-22
temp=90+ wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0688491461024241,2026-08-22
temp=80-90 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),0.0659213837572181,2026-08-22
temp=60-70 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0621844706339007,2026-08-22
temp=70-80 wind=Out speed=0-5mph,L,no (CI overlaps baseline),0.0591554488397285,2026-08-22
temp=90+ wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0563542603830462,2026-08-22
temp=60-70 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0497638886777447,2026-08-22
temp=90+ wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0493896928905832,2026-08-22
temp=70-80 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),0.0467686520441965,2026-08-22
temp=60-70 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.0467192018135413,2026-08-22
temp=70-80 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),0.0437322529005541,2026-08-22
temp=80-90 wind=In speed=10-15mph,L,no (CI overlaps baseline),0.0435124934281589,2026-08-22
temp=60-70 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.042840774533887,2026-08-22
temp=70-80 wind=Out speed=15+mph,L,no (CI overlaps baseline),0.0398643861608334,2026-08-22
temp=90+ wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.037111885048096,2026-08-22
temp=80-90 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),0.0314003740052415,2026-08-22
temp=60-70 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0306361089934321,2026-08-22
temp=70-80 wind=Cross speed=15+mph,L,no (CI overlaps baseline),0.0276929771402281,2026-08-22
temp=90+ wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0165530366144497,2026-08-22
temp=60-70 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0227081516019778,2026-08-22
temp=70-80 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.0255054885046719,2026-08-22
temp=60-70 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),-0.0340843571026826,2026-08-22
temp=70-80 wind=Varies speed=5-10mph,L,no (CI overlaps baseline),-0.0368505097003576,2026-08-22
temp=80-90 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.0387820470178967,2026-08-22
temp=90+ wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0485151146806578,2026-08-22
temp=80-90 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.0499789554565249,2026-08-22
temp=60-70 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.0544785024666965,2026-08-22
temp=80-90 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.0563635345357332,2026-08-22
temp=70-80 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.057188669874323,2026-08-22
temp=90+ wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0596033284645426,2026-08-22
temp=60-70 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0655000725284021,2026-08-22
temp=70-80 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.0681799406578208,2026-08-22
temp=<60 wind=Out speed=5-10mph,L,no (CI overlaps baseline),-0.1112983900047468,2026-08-22
temp=<60 wind=Cross speed=5-10mph,L,no (CI overlaps baseline),-0.1217689460882475,2026-08-22
temp=90+ wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1238323539508458,2026-08-22
temp=60-70 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.129341741658383,2026-08-22
temp=70-80 wind=In speed=0-5mph,L,no (CI overlaps baseline),-0.1318455054101398,2026-08-22
temp=90+ wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.1340762263814787,2026-08-22
temp=<60 wind=Out speed=10-15mph,L,no (CI overlaps baseline),-0.1402976383157729,2026-08-22
temp=70-80 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.1419992097650038,2026-08-22
temp=60-70 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.1453290088444305,2026-08-22
temp=70-80 wind=In speed=15+mph,L,no (CI overlaps baseline),-0.1477885127242524,2026-08-22
temp=<60 wind=Cross speed=10-15mph,L,no (CI overlaps baseline),-0.150439243763594,2026-08-22
temp=60-70 wind=Varies speed=15+mph,L,no (CI overlaps baseline),-0.1553308436428303,2026-08-22
temp=<60 wind=Out speed=0-5mph,L,no (CI overlaps baseline),-0.2086021421009823,2026-08-22
temp=<60 wind=Cross speed=0-5mph,L,no (CI overlaps baseline),-0.2179655586804709,2026-08-22
temp=<60 wind=Calm speed=0-5mph,L,no (CI overlaps baseline),-0.2202604372730994,2026-08-22
temp=<60 wind=Out speed=15+mph,L,no (CI overlaps baseline),-0.223183505942708,2026-08-22
temp=<60 wind=Cross speed=15+mph,L,no (CI overlaps baseline),-0.232380182745997,2026-08-22
temp=<60 wind=In speed=5-10mph,L,no (CI overlaps baseline),-0.2725475682773209,2026-08-22
temp=<60 wind=In speed=10-15mph,L,no (CI overlaps baseline),-0.2964473214938152,2026-08-22
temp=<60 wind=Varies speed=10-15mph,L,no (CI overlaps baseline),-0.3047344966420686,2026-08-22
temp=<60 wind=In speed=0-5mph,L,yes,-0.3526971126091263,2026-08-22
temp=<60 wind=Varies speed=0-5mph,L,no (CI overlaps baseline),-0.3603401579402117,2026-08-22
temp=<60 wind=In speed=15+mph,L,yes,-0.3646971949599713,2026-08-22
temp=<60 wind=Varies speed=15+mph,L,no (CI overlaps baseline),-0.3722024104489149,2026-08-22
temp=90+ wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.3003560888156333,2026-08-22
temp=90+ wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.2942205954331855,2026-08-22
temp=80-90 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.2645619314397311,2026-08-22
temp=90+ wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.2589378001631952,2026-08-22
temp=80-90 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.2585837244221596,2026-08-22
temp=80-90 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.2242075358345836,2026-08-22
temp=90+ wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.2133097482639345,2026-08-22
temp=90+ wind=In speed=10-15mph,R,no (CI overlaps baseline),0.200919855230363,2026-08-22
temp=90+ wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.1972468967955456,2026-08-22
temp=80-90 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.1797572628630572,2026-08-22
temp=90+ wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1744861420704027,2026-08-22
temp=60-70 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.1698551470562461,2026-08-22
temp=80-90 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.1676882269438486,2026-08-22
temp=60-70 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.1642962348109051,2026-08-22
temp=80-90 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.1641104714772063,2026-08-22
temp=90+ wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.1589048580613128,2026-08-22
temp=80-90 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.1585771391432433,2026-08-22
temp=80-90 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.1419405472955832,2026-08-22
temp=60-70 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.1323363073285761,2026-08-22
temp=80-90 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.126764593572032,2026-08-22
temp=90+ wind=In speed=5-10mph,R,no (CI overlaps baseline),0.1052189454803247,2026-08-22
temp=70-80 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),0.0931906112270348,2026-08-22
temp=60-70 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.0910235577420981,2026-08-22
temp=80-90 wind=In speed=15+mph,R,no (CI overlaps baseline),0.0889940156194208,2026-08-22
temp=70-80 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),0.0879744538200915,2026-08-22
temp=60-70 wind=Varies speed=15+mph,R,no (CI overlaps baseline),0.0858171323560137,2026-08-22
temp=60-70 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.0798089793305729,2026-08-22
temp=60-70 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.076484730493018,2026-08-22
temp=80-90 wind=In speed=5-10mph,R,no (CI overlaps baseline),0.0744806598924827,2026-08-22
temp=60-70 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.0713436593857557,2026-08-22
temp=90+ wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.06900679934254,2026-08-22
temp=90+ wind=Varies speed=0-5mph,R,no (CI overlaps baseline),0.063899384632027,2026-08-22
temp=70-80 wind=Out speed=10-15mph,R,no (CI overlaps baseline),0.0579890971043901,2026-08-22
temp=60-70 wind=Out speed=15+mph,R,no (CI overlaps baseline),0.0558878326695859,2026-08-22
temp=60-70 wind=Out speed=5-10mph,R,no (CI overlaps baseline),0.0417907928941569,2026-08-22
temp=80-90 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),0.0392189035544296,2026-08-22
temp=90+ wind=Out speed=0-5mph,R,no (CI overlaps baseline),0.0345403674112188,2026-08-22
temp=80-90 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),0.0342458400018836,2026-08-22
temp=70-80 wind=Cross speed=15+mph,R,no (CI overlaps baseline),0.0192387765998238,2026-08-22
temp=70-80 wind=In speed=10-15mph,R,no (CI overlaps baseline),0.0087217338655498,2026-08-22
temp=60-70 wind=In speed=15+mph,R,no (CI overlaps baseline),0.0067129883748686,2026-08-22
temp=80-90 wind=Out speed=0-5mph,R,no (CI overlaps baseline),0.0056605869709194,2026-08-22
temp=70-80 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),0.0056044100398149,2026-08-22
temp=70-80 wind=Varies speed=5-10mph,R,no (CI overlaps baseline),0.0007835000637201,2026-08-22
temp=60-70 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.0067628121314887,2026-08-22
temp=90+ wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.0136933509260349,2026-08-22
temp=70-80 wind=Out speed=15+mph,R,no (CI overlaps baseline),-0.0137087579774661,2026-08-22
temp=70-80 wind=Out speed=5-10mph,R,no (CI overlaps baseline),-0.0269255605085485,2026-08-22
temp=<60 wind=Cross speed=10-15mph,R,no (CI overlaps baseline),-0.0346227144609114,2026-08-22
temp=<60 wind=Varies speed=10-15mph,R,no (CI overlaps baseline),-0.0392607811173453,2026-08-22
temp=60-70 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.0394971074604416,2026-08-22
temp=80-90 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.0412964731955979,2026-08-22
temp=70-80 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.0598073463615086,2026-08-22
temp=<60 wind=Out speed=10-15mph,R,no (CI overlaps baseline),-0.0659170597629494,2026-08-22
temp=60-70 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.0706413608024245,2026-08-22
temp=70-80 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.0724373361499941,2026-08-22
temp=<60 wind=Cross speed=15+mph,R,no (CI overlaps baseline),-0.100350313171592,2026-08-22
temp=70-80 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.1031120424145897,2026-08-22
temp=<60 wind=Varies speed=15+mph,R,no (CI overlaps baseline),-0.1046878502100039,2026-08-22
temp=70-80 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),-0.1074369034765936,2026-08-22
temp=<60 wind=In speed=10-15mph,R,no (CI overlaps baseline),-0.1096927872668985,2026-08-22
temp=<60 wind=Cross speed=5-10mph,R,no (CI overlaps baseline),-0.1124617234723512,2026-08-22
temp=60-70 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.1142062509340359,2026-08-22
temp=60-70 wind=Calm speed=10-15mph,R,no (CI overlaps baseline),-0.127804864202629,2026-08-22
temp=<60 wind=Out speed=15+mph,R,no (CI overlaps baseline),-0.1296140598548231,2026-08-22
temp=80-90 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.1321569353800815,2026-08-22
temp=70-80 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.1322901499100861,2026-08-22
temp=<60 wind=Out speed=5-10mph,R,no (CI overlaps baseline),-0.1413497138276451,2026-08-22
temp=<60 wind=In speed=15+mph,R,no (CI overlaps baseline),-0.1705381144726062,2026-08-22
temp=70-80 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.1730939726543735,2026-08-22
temp=<60 wind=In speed=5-10mph,R,no (CI overlaps baseline),-0.1817462522243884,2026-08-22
temp=70-80 wind=Calm speed=10-15mph,R,no (CI overlaps baseline),-0.185828147916519,2026-08-22
temp=60-70 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.1984557336874934,2026-08-22
temp=<60 wind=Cross speed=0-5mph,R,no (CI overlaps baseline),-0.2089602541601793,2026-08-22
temp=<60 wind=Varies speed=0-5mph,R,no (CI overlaps baseline),-0.2127963405687556,2026-08-22
temp=80-90 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.2266032288501971,2026-08-22
temp=<60 wind=Out speed=0-5mph,R,no (CI overlaps baseline),-0.2348367405775094,2026-08-22
temp=70-80 wind=Calm speed=5-10mph,R,no (CI overlaps baseline),-0.2519680955879988,2026-08-22
temp=<60 wind=In speed=0-5mph,R,no (CI overlaps baseline),-0.2710074791798595,2026-08-22
temp=60-70 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.2859640514329078,2026-08-22
temp=70-80 wind=Calm speed=0-5mph,R,no (CI overlaps baseline),-0.3338431391138868,2026-08-22
temp=<60 wind=Calm speed=0-5mph,R,yes,-0.4133230604897696,2026-08-22
