factor_type,key,stand,factor,factor_ci_low,factor_ci_high,significant,n
weather,temp=60-70 wind=Out speed=10-15mph,R,0.13233630732857615,-0.33108676511664203,0.5957593797737943,no (CI overlaps baseline),433
weather,temp=80-90 wind=Out speed=5-10mph,R,0.12676459357203207,-0.28615705654518964,0.5396862436892538,no (CI overlaps baseline),1403
weather,temp=90+ wind=In speed=5-10mph,R,0.10521894548032473,-0.3598724428359571,0.5703103337966067,no (CI overlaps baseline),50
weather,temp=70-80 wind=Cross speed=10-15mph,R,0.09319061122703487,-0.33630670647518224,0.5226879289292519,no (CI overlaps baseline),551
weather,temp=60-70 wind=Cross speed=15+mph,R,0.09102355774209814,-0.4597026335872745,0.6417497490714708,no (CI overlaps baseline),14
weather,temp=80-90 wind=In speed=15+mph,R,0.08899401561942089,-0.4427636815341973,0.6207517127730393,no (CI overlaps baseline),7
weather,temp=70-80 wind=Varies speed=10-15mph,R,0.0879744538200915,-0.547871198800683,0.723820106440866,no (CI overlaps baseline),31
weather,temp=60-70 wind=Varies speed=15+mph,R,0.08581713235601374,-0.6246810913250966,0.7963153560371239,no (CI overlaps baseline),35
weather,temp=60-70 wind=In speed=10-15mph,R,0.07980897933057296,-0.3502964704654289,0.5099144291265747,no (CI overlaps baseline),191
weather,temp=60-70 wind=Cross speed=5-10mph,R,0.07648473049301807,-0.3542965316526222,0.5072659926386582,no (CI overlaps baseline),653
weather,temp=80-90 wind=In speed=5-10mph,R,0.07448065989248276,-0.3103353542400843,0.4592966740250499,no (CI overlaps baseline),599
weather,temp=60-70 wind=Varies speed=5-10mph,R,0.07134365938575571,-0.5537745919028079,0.6964619106743193,no (CI overlaps baseline),67
weather,temp=90+ wind=Cross speed=0-5mph,R,0.06900679934254006,-0.3995305165803368,0.5375441152654168,no (CI overlaps baseline),93
weather,temp=90+ wind=Varies speed=0-5mph,R,0.06389938463202705,-0.5825486912178677,0.7103474604819218,no (CI overlaps baseline),33
weather,temp=70-80 wind=Out speed=10-15mph,R,0.05798909710439015,-0.35894237654807626,0.47492057075685645,no (CI overlaps baseline),703
